acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.092,0.384,0.932,4.69,-6.947,5.11,pick_drop
-0.095,0.393,0.957,4.69,-6.947,5.11,pick_drop
-0.095,0.393,0.957,5.495,-6.422,6.615,pick_drop
-0.091,0.389,0.94,5.495,-6.422,6.615,pick_drop
-0.091,0.389,0.94,6.825,-5.162,7.35,pick_drop
-0.078,0.378,0.915,6.825,-5.162,7.35,pick_drop
-0.078,0.378,0.915,7.63,-4.392,7.507,pick_drop
-0.078,0.38,0.929,7.63,-4.392,7.507,pick_drop
-0.078,0.38,0.929,8.697,-3.465,7.822,pick_drop
-0.082,0.387,0.936,8.697,-3.465,7.822,pick_drop
-0.082,0.387,0.936,10.36,-3.08,7.822,pick_drop
-0.083,0.382,0.929,10.36,-3.08,7.822,pick_drop
-0.083,0.382,0.929,12.162,-0.822,7.56,pick_drop
-0.074,0.378,0.896,12.162,-0.822,7.56,pick_drop
-0.074,0.378,0.896,12.932,1.575,7.595,pick_drop
-0.061,0.378,0.854,12.932,1.575,7.595,pick_drop
-0.058,0.397,0.849,12.932,1.575,7.595,pick_drop
-0.058,0.397,0.849,12.267,1.61,7.49,pick_drop
-0.068,0.413,0.869,12.267,1.61,7.49,pick_drop
-0.068,0.413,0.869,11.2,-0.98,7.595,pick_drop
-0.071,0.418,0.877,11.2,-0.98,7.595,pick_drop
-0.071,0.418,0.877,10.517,-3.5,8.05,pick_drop
-0.073,0.42,0.874,10.517,-3.5,8.05,pick_drop
-0.073,0.42,0.874,10.045,-4.41,9.135,pick_drop
-0.066,0.413,0.853,10.045,-4.41,9.135,pick_drop
-0.066,0.413,0.853,8.995,-5.11,9.887,pick_drop
-0.061,0.412,0.848,8.995,-5.11,9.887,pick_drop
-0.061,0.412,0.848,7.262,-6.58,10.43,pick_drop
-0.064,0.411,0.855,7.262,-6.58,10.43,pick_drop
-0.064,0.411,0.855,5.582,-8.47,10.675,pick_drop
-0.066,0.404,0.857,5.582,-8.47,10.675,pick_drop
